data,pais,variavel,valor,atualizacao
1992-01-01,United States,"PIB (cresc. anual, %)",3.52244052740502,2024-03-31
1993-01-01,United States,"PIB (cresc. anual, %)",2.75178105096643,2024-03-31
1994-01-01,United States,"PIB (cresc. anual, %)",4.02879325991903,2024-03-31
1995-01-01,United States,"PIB (cresc. anual, %)",2.68421727207786,2024-03-31
1996-01-01,United States,"PIB (cresc. anual, %)",3.77256549921414,2024-03-31
1997-01-01,United States,"PIB (cresc. anual, %)",4.44717494524525,2024-03-31
1998-01-01,United States,"PIB (cresc. anual, %)",4.48139443155316,2024-03-31
1999-01-01,United States,"PIB (cresc. anual, %)",4.79449904467508,2024-03-31
2000-01-01,United States,"PIB (cresc. anual, %)",4.07715947941618,2024-03-31
2001-01-01,United States,"PIB (cresc. anual, %)",0.954338728708379,2024-03-31
2002-01-01,United States,"PIB (cresc. anual, %)",1.69594292274957,2024-03-31
2003-01-01,United States,"PIB (cresc. anual, %)",2.7962091006717,2024-03-31
2004-01-01,United States,"PIB (cresc. anual, %)",3.85255260064351,2024-03-31
2005-01-01,United States,"PIB (cresc. anual, %)",3.48322032025258,2024-03-31
2006-01-01,United States,"PIB (cresc. anual, %)",2.78281062584327,2024-03-31
2007-01-01,United States,"PIB (cresc. anual, %)",2.01050755163328,2024-03-31
2008-01-01,United States,"PIB (cresc. anual, %)",0.122188442974647,2024-03-31
2009-01-01,United States,"PIB (cresc. anual, %)",-2.59988835108558,2024-03-31
2010-01-01,United States,"PIB (cresc. anual, %)",2.70885669419681,2024-03-31
2011-01-01,United States,"PIB (cresc. anual, %)",1.54989495017045,2024-03-31
2012-01-01,United States,"PIB (cresc. anual, %)",2.28068760319185,2024-03-31
2013-01-01,United States,"PIB (cresc. anual, %)",1.84187539518688,2024-03-31
2014-01-01,United States,"PIB (cresc. anual, %)",2.28777593255359,2024-03-31
2015-01-01,United States,"PIB (cresc. anual, %)",2.70636958176399,2024-03-31
2016-01-01,United States,"PIB (cresc. anual, %)",1.66747207596187,2024-03-31
2017-01-01,United States,"PIB (cresc. anual, %)",2.24192121597748,2024-03-31
2018-01-01,United States,"PIB (cresc. anual, %)",2.9453848312678,2024-03-31
2019-01-01,United States,"PIB (cresc. anual, %)",2.29443907769311,2024-03-31
2020-01-01,United States,"PIB (cresc. anual, %)",-2.76780251140578,2024-03-31
2021-01-01,United States,"PIB (cresc. anual, %)",5.94548476122172,2024-03-31
2022-01-01,United States,"PIB (cresc. anual, %)",1.93563459187081,2024-03-31
1963-01-01,Argentina,"Câmbio (média, UMC/US$)",1.3871666666625e-11,2024-03-31
1964-01-01,Argentina,"Câmbio (média, UMC/US$)",1.40391666666167e-11,2024-03-31
1965-01-01,Argentina,"Câmbio (média, UMC/US$)",1.69566666666417e-11,2024-03-31
1966-01-01,Argentina,"Câmbio (média, UMC/US$)",2.09149999999667e-11,2024-03-31
1967-01-01,Argentina,"Câmbio (média, UMC/US$)",3.33424999999917e-11,2024-03-31
1968-01-01,Argentina,"Câmbio (média, UMC/US$)",3.5e-11,2024-03-31
1969-01-01,Argentina,"Câmbio (média, UMC/US$)",3.5e-11,2024-03-31
1970-01-01,Argentina,"Câmbio (média, UMC/US$)",3.79166666566667e-11,2024-03-31
1971-01-01,Argentina,"Câmbio (média, UMC/US$)",4.52166666566667e-11,2024-03-31
1972-01-01,Argentina,"Câmbio (média, UMC/US$)",4.999999999e-11,2024-03-31
1973-01-01,Argentina,"Câmbio (média, UMC/US$)",4.999999999e-11,2024-03-31
1974-01-01,Argentina,"Câmbio (média, UMC/US$)",4.999999999e-11,2024-03-31
1975-01-01,Argentina,"Câmbio (média, UMC/US$)",3.65749999995e-10,2024-03-31
1976-01-01,Argentina,"Câmbio (média, UMC/US$)",1.39983333333167e-9,2024-03-31
1977-01-01,Argentina,"Câmbio (média, UMC/US$)",4.07633333332833e-9,2024-03-31
1978-01-01,Argentina,"Câmbio (média, UMC/US$)",7.95749999999583e-9,2024-03-31
1979-01-01,Argentina,"Câmbio (média, UMC/US$)",1.31696666666408e-8,2024-03-31
1980-01-01,Argentina,"Câmbio (média, UMC/US$)",1.83715833333225e-8,2024-03-31
1981-01-01,Argentina,"Câmbio (média, UMC/US$)",4.40269166666725e-8,2024-03-31
1982-01-01,Argentina,"Câmbio (média, UMC/US$)",2.59225333333263e-7,2024-03-31
1983-01-01,Argentina,"Câmbio (média, UMC/US$)",1.05299574995841e-6,2024-03-31
1984-01-01,Argentina,"Câmbio (média, UMC/US$)",6.7649116666e-6,2024-03-31
1985-01-01,Argentina,"Câmbio (média, UMC/US$)",6.01809e-5,2024-03-31
1986-01-01,Argentina,"Câmbio (média, UMC/US$)",9.43031666666667e-5,2024-03-31
1987-01-01,Argentina,"Câmbio (média, UMC/US$)",2.14429833333333e-4,2024-03-31
1988-01-01,Argentina,"Câmbio (média, UMC/US$)",8.75260416666667e-4,2024-03-31
1989-01-01,Argentina,"Câmbio (média, UMC/US$)",0.0423339608333333,2024-03-31
1990-01-01,Argentina,"Câmbio (média, UMC/US$)",0.487589083333333,2024-03-31
1991-01-01,Argentina,"Câmbio (média, UMC/US$)",0.953554416666667,2024-03-31
1992-01-01,Argentina,"Câmbio (média, UMC/US$)",0.990641666666667,2024-03-31
1993-01-01,Argentina,"Câmbio (média, UMC/US$)",0.998945833333333,2024-03-31
1994-01-01,Argentina,"Câmbio (média, UMC/US$)",0.999008333333333,2024-03-31
1995-01-01,Argentina,"Câmbio (média, UMC/US$)",0.99975,2024-03-31
1996-01-01,Argentina,"Câmbio (média, UMC/US$)",0.9996625,2024-03-31
1997-01-01,Argentina,"Câmbio (média, UMC/US$)",0.9995,2024-03-31
1998-01-01,Argentina,"Câmbio (média, UMC/US$)",0.9995,2024-03-31
1999-01-01,Argentina,"Câmbio (média, UMC/US$)",0.9995,2024-03-31
2000-01-01,Argentina,"Câmbio (média, UMC/US$)",0.9995,2024-03-31
2001-01-01,Argentina,"Câmbio (média, UMC/US$)",0.9995,2024-03-31
2002-01-01,Argentina,"Câmbio (média, UMC/US$)",3.06325666666667,2024-03-31
2003-01-01,Argentina,"Câmbio (média, UMC/US$)",2.90062916666667,2024-03-31
2004-01-01,Argentina,"Câmbio (média, UMC/US$)",2.92330081890332,2024-03-31
2005-01-01,Argentina,"Câmbio (média, UMC/US$)",2.9036575,2024-03-31
2006-01-01,Argentina,"Câmbio (média, UMC/US$)",3.05431333333333,2024-03-31
2007-01-01,Argentina,"Câmbio (média, UMC/US$)",3.09564884920635,2024-03-31
2008-01-01,Argentina,"Câmbio (média, UMC/US$)",3.14416455988456,2024-03-31
2009-01-01,Argentina,"Câmbio (média, UMC/US$)",3.71010683052328,2024-03-31
2010-01-01,Argentina,"Câmbio (média, UMC/US$)",3.8962951544705,2024-03-31
2011-01-01,Argentina,"Câmbio (média, UMC/US$)",4.11013957621326,2024-03-31
2012-01-01,Argentina,"Câmbio (média, UMC/US$)",4.53693436018746,2024-03-31
2013-01-01,Argentina,"Câmbio (média, UMC/US$)",5.45935266465704,2024-03-31
2014-01-01,Argentina,"Câmbio (média, UMC/US$)",8.07527599281334,2024-03-31
2015-01-01,Argentina,"Câmbio (média, UMC/US$)",9.23318552472429,2024-03-31
2016-01-01,Argentina,"Câmbio (média, UMC/US$)",14.7581750873396,2024-03-31
2017-01-01,Argentina,"Câmbio (média, UMC/US$)",16.5627069251411,2024-03-31
2018-01-01,Argentina,"Câmbio (média, UMC/US$)",28.0949916666667,2024-03-31
2019-01-01,Argentina,"Câmbio (média, UMC/US$)",48.1478916666667,2024-03-31
2020-01-01,Argentina,"Câmbio (média, UMC/US$)",70.5391666666667,2024-03-31
2021-01-01,Argentina,"Câmbio (média, UMC/US$)",94.9907416666667,2024-03-31
2022-01-01,Argentina,"Câmbio (média, UMC/US$)",130.61655,2024-03-31
1960-01-01,Australia,"Câmbio (média, UMC/US$)",0.892856999892857,2024-03-31
1961-01-01,Australia,"Câmbio (média, UMC/US$)",0.892856999892857,2024-03-31
1962-01-01,Australia,"Câmbio (média, UMC/US$)",0.892856999892857,2024-03-31
1963-01-01,Australia,"Câmbio (média, UMC/US$)",0.892856999892857,2024-03-31
1964-01-01,Australia,"Câmbio (média, UMC/US$)",0.892856999892857,2024-03-31
1965-01-01,Australia,"Câmbio (média, UMC/US$)",0.892856999892857,2024-03-31
1966-01-01,Australia,"Câmbio (média, UMC/US$)",0.892856999892857,2024-03-31
1967-01-01,Australia,"Câmbio (média, UMC/US$)",0.892856999892857,2024-03-31
1968-01-01,Australia,"Câmbio (média, UMC/US$)",0.892856999892857,2024-03-31
1969-01-01,Australia,"Câmbio (média, UMC/US$)",0.892856999892857,2024-03-31
1970-01-01,Australia,"Câmbio (média, UMC/US$)",0.892856999892857,2024-03-31
1971-01-01,Australia,"Câmbio (média, UMC/US$)",0.882670259295548,2024-03-31
1972-01-01,Australia,"Câmbio (média, UMC/US$)",0.838697807262207,2024-03-31
1973-01-01,Australia,"Câmbio (média, UMC/US$)",0.704113907966658,2024-03-31
1974-01-01,Australia,"Câmbio (média, UMC/US$)",0.696665868638096,2024-03-31
1975-01-01,Australia,"Câmbio (média, UMC/US$)",0.763871249,2024-03-31
1976-01-01,Australia,"Câmbio (média, UMC/US$)",0.818284082333333,2024-03-31
1977-01-01,Australia,"Câmbio (média, UMC/US$)",0.901824999,2024-03-31
1978-01-01,Australia,"Câmbio (média, UMC/US$)",0.873659249,2024-03-31
1979-01-01,Australia,"Câmbio (média, UMC/US$)",0.894640915666667,2024-03-31
1980-01-01,Australia,"Câmbio (média, UMC/US$)",0.878244332333333,2024-03-31
1981-01-01,Australia,"Câmbio (média, UMC/US$)",0.870214582333333,2024-03-31
1982-01-01,Australia,"Câmbio (média, UMC/US$)",0.985862832333333,2024-03-31
1983-01-01,Australia,"Câmbio (média, UMC/US$)",1.11001499916667,2024-03-31
1984-01-01,Australia,"Câmbio (média, UMC/US$)",1.13951916591667,2024-03-31
1985-01-01,Australia,"Câmbio (média, UMC/US$)",1.4318949995,2024-03-31
1986-01-01,Australia,"Câmbio (média, UMC/US$)",1.49597416641667,2024-03-31
1987-01-01,Australia,"Câmbio (média, UMC/US$)",1.42818,2024-03-31
1988-01-01,Australia,"Câmbio (média, UMC/US$)",1.27990833333333,2024-03-31
1989-01-01,Australia,"Câmbio (média, UMC/US$)",1.26459666666667,2024-03-31
1990-01-01,Australia,"Câmbio (média, UMC/US$)",1.28105666666667,2024-03-31
1991-01-01,Australia,"Câmbio (média, UMC/US$)",1.28375583333333,2024-03-31
1992-01-01,Australia,"Câmbio (média, UMC/US$)",1.36164833333333,2024-03-31
1993-01-01,Australia,"Câmbio (média, UMC/US$)",1.47056,2024-03-31
1994-01-01,Australia,"Câmbio (média, UMC/US$)",1.36775083333333,2024-03-31
1995-01-01,Australia,"Câmbio (média, UMC/US$)",1.3490325,2024-03-31
1996-01-01,Australia,"Câmbio (média, UMC/US$)",1.27786333333333,2024-03-31
1997-01-01,Australia,"Câmbio (média, UMC/US$)",1.34738,2024-03-31
1998-01-01,Australia,"Câmbio (média, UMC/US$)",1.59182833333333,2024-03-31
1999-01-01,Australia,"Câmbio (média, UMC/US$)",1.54995,2024-03-31
2000-01-01,Australia,"Câmbio (média, UMC/US$)",1.72482666666667,2024-03-31
2001-01-01,Australia,"Câmbio (média, UMC/US$)",1.9334425,2024-03-31
2002-01-01,Australia,"Câmbio (média, UMC/US$)",1.8405625,2024-03-31
2003-01-01,Australia,"Câmbio (média, UMC/US$)",1.54191416666667,2024-03-31
2004-01-01,Australia,"Câmbio (média, UMC/US$)",1.3597525,2024-03-31
2005-01-01,Australia,"Câmbio (média, UMC/US$)",1.30947333333333,2024-03-31
2006-01-01,Australia,"Câmbio (média, UMC/US$)",1.3279734405,2024-03-31
2007-01-01,Australia,"Câmbio (média, UMC/US$)",1.1950725,2024-03-31
2008-01-01,Australia,"Câmbio (média, UMC/US$)",1.19217833333333,2024-03-31
2009-01-01,Australia,"Câmbio (média, UMC/US$)",1.28218881008452,2024-03-31
2010-01-01,Australia,"Câmbio (média, UMC/US$)",1.09015948638677,2024-03-31
2011-01-01,Australia,"Câmbio (média, UMC/US$)",0.969463201496735,2024-03-31
2012-01-01,Australia,"Câmbio (média, UMC/US$)",0.965801030658708,2024-03-31
2013-01-01,Australia,"Câmbio (média, UMC/US$)",1.03584309652054,2024-03-31
2014-01-01,Australia,"Câmbio (média, UMC/US$)",1.10936329281692,2024-03-31
2015-01-01,Australia,"Câmbio (média, UMC/US$)",1.33109026245502,2024-03-31
2016-01-01,Australia,"Câmbio (média, UMC/US$)",1.34521397601947,2024-03-31
2017-01-01,Australia,"Câmbio (média, UMC/US$)",1.30475807671592,2024-03-31
2018-01-01,Australia,"Câmbio (média, UMC/US$)",1.33841214646451,2024-03-31
2019-01-01,Australia,"Câmbio (média, UMC/US$)",1.43850654421382,2024-03-31
2020-01-01,Australia,"Câmbio (média, UMC/US$)",1.45308511847016,2024-03-31
2021-01-01,Australia,"Câmbio (média, UMC/US$)",1.33122425957081,2024-03-31
2022-01-01,Australia,"Câmbio (média, UMC/US$)",1.44166445896522,2024-03-31
1960-01-01,Belgium,"Câmbio (média, UMC/US$)",50.000000049,2024-03-31
1961-01-01,Belgium,"Câmbio (média, UMC/US$)",50.000000049,2024-03-31
1962-01-01,Belgium,"Câmbio (média, UMC/US$)",50.000000049,2024-03-31
1963-01-01,Belgium,"Câmbio (média, UMC/US$)",50.000000049,2024-03-31
1964-01-01,Belgium,"Câmbio (média, UMC/US$)",50.000000049,2024-03-31
1965-01-01,Belgium,"Câmbio (média, UMC/US$)",50.000000049,2024-03-31
1966-01-01,Belgium,"Câmbio (média, UMC/US$)",50.000000049,2024-03-31
1967-01-01,Belgium,"Câmbio (média, UMC/US$)",50.000000049,2024-03-31
1968-01-01,Belgium,"Câmbio (média, UMC/US$)",50.000000049,2024-03-31
1969-01-01,Belgium,"Câmbio (média, UMC/US$)",50.000000049,2024-03-31
1970-01-01,Belgium,"Câmbio (média, UMC/US$)",50.000000049,2024-03-31
1971-01-01,Belgium,"Câmbio (média, UMC/US$)",49.0569774216899,2024-03-31
1972-01-01,Belgium,"Câmbio (média, UMC/US$)",44.0145833323333,2024-03-31
1973-01-01,Belgium,"Câmbio (média, UMC/US$)",38.976499999,2024-03-31
1974-01-01,Belgium,"Câmbio (média, UMC/US$)",38.951499999,2024-03-31
1975-01-01,Belgium,"Câmbio (média, UMC/US$)",36.7789166656667,2024-03-31
1976-01-01,Belgium,"Câmbio (média, UMC/US$)",38.6051666656667,2024-03-31
1977-01-01,Belgium,"Câmbio (média, UMC/US$)",35.842749999,2024-03-31
1978-01-01,Belgium,"Câmbio (média, UMC/US$)",31.4920833323333,2024-03-31
1979-01-01,Belgium,"Câmbio (média, UMC/US$)",29.3186666656667,2024-03-31
1980-01-01,Belgium,"Câmbio (média, UMC/US$)",29.24166666575,2024-03-31
1981-01-01,Belgium,"Câmbio (média, UMC/US$)",37.1292499991667,2024-03-31
1982-01-01,Belgium,"Câmbio (média, UMC/US$)",45.6905833323333,2024-03-31
1983-01-01,Belgium,"Câmbio (média, UMC/US$)",51.1316666658333,2024-03-31
1984-01-01,Belgium,"Câmbio (média, UMC/US$)",57.7839166664167,2024-03-31
1985-01-01,Belgium,"Câmbio (média, UMC/US$)",59.378,2024-03-31
1986-01-01,Belgium,"Câmbio (média, UMC/US$)",44.6719166666667,2024-03-31
1987-01-01,Belgium,"Câmbio (média, UMC/US$)",37.3340833333333,2024-03-31
1988-01-01,Belgium,"Câmbio (média, UMC/US$)",36.7683333333333,2024-03-31
1989-01-01,Belgium,"Câmbio (média, UMC/US$)",39.404,2024-03-31
1990-01-01,Belgium,"Câmbio (média, UMC/US$)",33.4179166666667,2024-03-31
1991-01-01,Belgium,"Câmbio (média, UMC/US$)",34.14825,2024-03-31
1992-01-01,Belgium,"Câmbio (média, UMC/US$)",32.1495,2024-03-31
1993-01-01,Belgium,"Câmbio (média, UMC/US$)",34.5965208333333,2024-03-31
1994-01-01,Belgium,"Câmbio (média, UMC/US$)",33.4564975,2024-03-31
1995-01-01,Belgium,"Câmbio (média, UMC/US$)",29.4800166666667,2024-03-31
1996-01-01,Belgium,"Câmbio (média, UMC/US$)",30.9615133333333,2024-03-31
1997-01-01,Belgium,"Câmbio (média, UMC/US$)",35.7738908333333,2024-03-31
1998-01-01,Belgium,"Câmbio (média, UMC/US$)",36.2986408333333,2024-03-31
1960-01-01,Brazil,"Câmbio (média, UMC/US$)",8.09970533496994e-14,2024-03-31
1961-01-01,Brazil,"Câmbio (média, UMC/US$)",1.16843478826882e-13,2024-03-31
1962-01-01,Brazil,"Câmbio (média, UMC/US$)",1.67764155487091e-13,2024-03-31
1963-01-01,Brazil,"Câmbio (média, UMC/US$)",2.488693976762e-13,2024-03-31
1964-01-01,Brazil,"Câmbio (média, UMC/US$)",5.42023917053559e-13,2024-03-31
1965-01-01,Brazil,"Câmbio (média, UMC/US$)",8.21654885346591e-13,2024-03-31
1966-01-01,Brazil,"Câmbio (média, UMC/US$)",9.60713051097307e-13,2024-03-31
1967-01-01,Brazil,"Câmbio (média, UMC/US$)",1.15260322134062e-12,2024-03-31
1968-01-01,Brazil,"Câmbio (média, UMC/US$)",1.46959525276793e-12,2024-03-31
1969-01-01,Brazil,"Câmbio (média, UMC/US$)",1.76336283963875e-12,2024-03-31
1970-01-01,Brazil,"Câmbio (média, UMC/US$)",1.98785378344809e-12,2024-03-31
1971-01-01,Brazil,"Câmbio (média, UMC/US$)",2.28822086312487e-12,2024-03-31
1972-01-01,Brazil,"Câmbio (média, UMC/US$)",2.56796001993275e-12,2024-03-31
1973-01-01,Brazil,"Câmbio (média, UMC/US$)",2.65094052783721e-12,2024-03-31
1974-01-01,Brazil,"Câmbio (média, UMC/US$)",2.9383610615176e-12,2024-03-31
1975-01-01,Brazil,"Câmbio (média, UMC/US$)",3.5168444719385e-12,2024-03-31
1976-01-01,Brazil,"Câmbio (média, UMC/US$)",4.61870733099062e-12,2024-03-31
1977-01-01,Brazil,"Câmbio (média, UMC/US$)",6.12086729455843e-12,2024-03-31
1978-01-01,Brazil,"Câmbio (média, UMC/US$)",7.81974984419137e-12,2024-03-31
1979-01-01,Brazil,"Câmbio (média, UMC/US$)",1.1660690720063e-11,2024-03-31
1980-01-01,Brazil,"Câmbio (média, UMC/US$)",2.28123189244443e-11,2024-03-31
1981-01-01,Brazil,"Câmbio (média, UMC/US$)",4.03001093531326e-11,2024-03-31
1982-01-01,Brazil,"Câmbio (média, UMC/US$)",7.76854427171099e-11,2024-03-31
1983-01-01,Brazil,"Câmbio (média, UMC/US$)",2.49718172221135e-10,2024-03-31
1984-01-01,Brazil,"Câmbio (média, UMC/US$)",7.99741323974138e-10,2024-03-31
1985-01-01,Brazil,"Câmbio (média, UMC/US$)",2.68324234084592e-9,2024-03-31
1986-01-01,Brazil,"Câmbio (média, UMC/US$)",5.90968226749251e-9,2024-03-31
1987-01-01,Brazil,"Câmbio (média, UMC/US$)",1.6976307824584e-8,2024-03-31
1988-01-01,Brazil,"Câmbio (média, UMC/US$)",1.1354767374037e-7,2024-03-31
1989-01-01,Brazil,"Câmbio (média, UMC/US$)",1.22638743473744e-6,2024-03-31
1990-01-01,Brazil,"Câmbio (média, UMC/US$)",2.95572678942699e-5,2024-03-31
1991-01-01,Brazil,"Câmbio (média, UMC/US$)",1.75961443086024e-4,2024-03-31
1992-01-01,Brazil,"Câmbio (média, UMC/US$)",0.00195302352248811,2024-03-31
1993-01-01,Brazil,"Câmbio (média, UMC/US$)",0.038276610926673,2024-03-31
1994-01-01,Brazil,"Câmbio (média, UMC/US$)",0.664683514070577,2024-03-31
1995-01-01,Brazil,"Câmbio (média, UMC/US$)",0.917666666666667,2024-03-31
1996-01-01,Brazil,"Câmbio (média, UMC/US$)",1.0051,2024-03-31
1997-01-01,Brazil,"Câmbio (média, UMC/US$)",1.07799166666667,2024-03-31
1998-01-01,Brazil,"Câmbio (média, UMC/US$)",1.16051666666667,2024-03-31
1999-01-01,Brazil,"Câmbio (média, UMC/US$)",1.81393284657213,2024-03-31
2000-01-01,Brazil,"Câmbio (média, UMC/US$)",1.82942312207561,2024-03-31
2001-01-01,Brazil,"Câmbio (média, UMC/US$)",2.34963170932244,2024-03-31
2002-01-01,Brazil,"Câmbio (média, UMC/US$)",2.92036301775519,2024-03-31
2003-01-01,Brazil,"Câmbio (média, UMC/US$)",3.07747511847801,2024-03-31
2004-01-01,Brazil,"Câmbio (média, UMC/US$)",2.92511944951586,2024-03-31
2005-01-01,Brazil,"Câmbio (média, UMC/US$)",2.43439003623188,2024-03-31
2006-01-01,Brazil,"Câmbio (média, UMC/US$)",2.17532666666667,2024-03-31
2007-01-01,Brazil,"Câmbio (média, UMC/US$)",1.94705833333333,2024-03-31
2008-01-01,Brazil,"Câmbio (média, UMC/US$)",1.83376666666667,2024-03-31
2009-01-01,Brazil,"Câmbio (média, UMC/US$)",1.99942817314426,2024-03-31
2010-01-01,Brazil,"Câmbio (média, UMC/US$)",1.75922671058718,2024-03-31
2011-01-01,Brazil,"Câmbio (média, UMC/US$)",1.67282875525659,2024-03-31
2012-01-01,Brazil,"Câmbio (média, UMC/US$)",1.95306861112487,2024-03-31
2013-01-01,Brazil,"Câmbio (média, UMC/US$)",2.15608915126311,2024-03-31
2014-01-01,Brazil,"Câmbio (média, UMC/US$)",2.35295196276669,2024-03-31
2015-01-01,Brazil,"Câmbio (média, UMC/US$)",3.32690438276879,2024-03-31
2016-01-01,Brazil,"Câmbio (média, UMC/US$)",3.49131342157271,2024-03-31
2017-01-01,Brazil,"Câmbio (média, UMC/US$)",3.19138944630048,2024-03-31
2018-01-01,Brazil,"Câmbio (média, UMC/US$)",3.65382536145755,2024-03-31
2019-01-01,Brazil,"Câmbio (média, UMC/US$)",3.9444710972507,2024-03-31
2020-01-01,Brazil,"Câmbio (média, UMC/US$)",5.15517878751281,2024-03-31
2021-01-01,Brazil,"Câmbio (média, UMC/US$)",5.39440078962503,2024-03-31
2022-01-01,Brazil,"Câmbio (média, UMC/US$)",5.16397029102111,2024-03-31
1960-01-01,Canada,"Câmbio (média, UMC/US$)",0.969766786666667,2024-03-31
1961-01-01,Canada,"Câmbio (média, UMC/US$)",1.01306251583333,2024-03-31
1962-01-01,Canada,"Câmbio (média, UMC/US$)",1.06876922408333,2024-03-31
1963-01-01,Canada,"Câmbio (média, UMC/US$)",1.07851434416667,2024-03-31
1964-01-01,Canada,"Câmbio (média, UMC/US$)",1.07859841916667,2024-03-31
1965-01-01,Canada,"Câmbio (média, UMC/US$)",1.07798428416667,2024-03-31
1966-01-01,Canada,"Câmbio (média, UMC/US$)",1.07734156666667,2024-03-31
1967-01-01,Canada,"Câmbio (média, UMC/US$)",1.07871042416667,2024-03-31
1968-01-01,Canada,"Câmbio (média, UMC/US$)",1.07747140083333,2024-03-31
1969-01-01,Canada,"Câmbio (média, UMC/US$)",1.0767805125,2024-03-31
1970-01-01,Canada,"Câmbio (média, UMC/US$)",1.04421874416667,2024-03-31
1971-01-01,Canada,"Câmbio (média, UMC/US$)",1.00981054416667,2024-03-31
1972-01-01,Canada,"Câmbio (média, UMC/US$)",0.990662555833333,2024-03-31
1973-01-01,Canada,"Câmbio (média, UMC/US$)",1.00009014,2024-03-31
1974-01-01,Canada,"Câmbio (média, UMC/US$)",0.978017525583333,2024-03-31
1975-01-01,Canada,"Câmbio (média, UMC/US$)",1.01715926333333,2024-03-31
1976-01-01,Canada,"Câmbio (média, UMC/US$)",0.986028304083333,2024-03-31
1977-01-01,Canada,"Câmbio (média, UMC/US$)",1.06344161083333,2024-03-31
1978-01-01,Canada,"Câmbio (média, UMC/US$)",1.14065917075,2024-03-31
1979-01-01,Canada,"Câmbio (média, UMC/US$)",1.17142449583333,2024-03-31
1980-01-01,Canada,"Câmbio (média, UMC/US$)",1.16922686666667,2024-03-31
1981-01-01,Canada,"Câmbio (média, UMC/US$)",1.19890312083333,2024-03-31
1982-01-01,Canada,"Câmbio (média, UMC/US$)",1.23373491166667,2024-03-31
1983-01-01,Canada,"Câmbio (média, UMC/US$)",1.23241182741667,2024-03-31
1984-01-01,Canada,"Câmbio (média, UMC/US$)",1.29506561083333,2024-03-31
1985-01-01,Canada,"Câmbio (média, UMC/US$)",1.36550739166667,2024-03-31
1986-01-01,Canada,"Câmbio (média, UMC/US$)",1.38947105916667,2024-03-31
1987-01-01,Canada,"Câmbio (média, UMC/US$)",1.32598258166667,2024-03-31
1988-01-01,Canada,"Câmbio (média, UMC/US$)",1.23070084666667,2024-03-31
1989-01-01,Canada,"Câmbio (média, UMC/US$)",1.18397208416667,2024-03-31
1990-01-01,Canada,"Câmbio (média, UMC/US$)",1.16677362666667,2024-03-31
1991-01-01,Canada,"Câmbio (média, UMC/US$)",1.14572584416667,2024-03-31
1992-01-01,Canada,"Câmbio (média, UMC/US$)",1.20872292,2024-03-31
1993-01-01,Canada,"Câmbio (média, UMC/US$)",1.29008788166667,2024-03-31
1994-01-01,Canada,"Câmbio (média, UMC/US$)",1.3656734475,2024-03-31
1995-01-01,Canada,"Câmbio (média, UMC/US$)",1.37244541833333,2024-03-31
1996-01-01,Canada,"Câmbio (média, UMC/US$)",1.36352163583333,2024-03-31
1997-01-01,Canada,"Câmbio (média, UMC/US$)",1.38459802833333,2024-03-31
1998-01-01,Canada,"Câmbio (média, UMC/US$)",1.48350530166667,2024-03-31
1999-01-01,Canada,"Câmbio (média, UMC/US$)",1.48570481916667,2024-03-31
2000-01-01,Canada,"Câmbio (média, UMC/US$)",1.485394095,2024-03-31
2001-01-01,Canada,"Câmbio (média, UMC/US$)",1.548839955,2024-03-31
2002-01-01,Canada,"Câmbio (média, UMC/US$)",1.57034283416667,2024-03-31
2003-01-01,Canada,"Câmbio (média, UMC/US$)",1.4010145475,2024-03-31
2004-01-01,Canada,"Câmbio (média, UMC/US$)",1.301281595,2024-03-31
2005-01-01,Canada,"Câmbio (média, UMC/US$)",1.21140513416667,2024-03-31
2006-01-01,Canada,"Câmbio (média, UMC/US$)",1.13434472583333,2024-03-31
2007-01-01,Canada,"Câmbio (média, UMC/US$)",1.07404562166667,2024-03-31
2008-01-01,Canada,"Câmbio (média, UMC/US$)",1.06708691833333,2024-03-31
2009-01-01,Canada,"Câmbio (média, UMC/US$)",1.1415354059127,2024-03-31
2010-01-01,Canada,"Câmbio (média, UMC/US$)",1.03011273517598,2024-03-31
2011-01-01,Canada,"Câmbio (média, UMC/US$)",0.989258158636364,2024-03-31
2012-01-01,Canada,"Câmbio (média, UMC/US$)",0.999364743593074,2024-03-31
2013-01-01,Canada,"Câmbio (média, UMC/US$)",1.03013736373016,2024-03-31
2014-01-01,Canada,"Câmbio (média, UMC/US$)",1.10474713237886,2024-03-31
2015-01-01,Canada,"Câmbio (média, UMC/US$)",1.27878620362554,2024-03-31
2016-01-01,Canada,"Câmbio (média, UMC/US$)",1.3256151637482,2024-03-31
2017-01-01,Canada,"Câmbio (média, UMC/US$)",1.29793584646039,2024-03-31
2018-01-01,Canada,"Câmbio (média, UMC/US$)",1.29581792813534,2024-03-31
2019-01-01,Canada,"Câmbio (média, UMC/US$)",1.32679336266012,2024-03-31
2020-01-01,Canada,"Câmbio (média, UMC/US$)",1.34115267222386,2024-03-31
2021-01-01,Canada,"Câmbio (média, UMC/US$)",1.2538769021268,2024-03-31
2022-01-01,Canada,"Câmbio (média, UMC/US$)",1.30155477474355,2024-03-31
1960-01-01,Switzerland,"Câmbio (média, UMC/US$)",4.37295000337295,2024-03-31
1961-01-01,Switzerland,"Câmbio (média, UMC/US$)",4.37295000337295,2024-03-31
1962-01-01,Switzerland,"Câmbio (média, UMC/US$)",4.37295000337295,2024-03-31
